id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q28003132,President of Chad,Q657,Q657,,Q865070,,,,,
Q48997605,Vice President of Chad,Q657,Q657,,,,,,,Vice President of Chad
Q20849513,Prime Minister of Chad,Q657,Q657,,Q2035826,1978-08-29,,,,
Q75013328,Minister of Commerce and Industry of Chad,Q657,Q657,,,,,,,
Q18204369,Minister of Foreign Affairs,Q657,Q657,,,,,,,Minister of Foreign Affairs (Chad)
Q107492525,Minister of Tourism Development,Q657,Q657,,,,,,,
Q73230904,Secretary of State for Finance and Budget,Q657,Q657,,,,,,,
Q93365583,President of the High Authority for Media and Audiovisual,Q657,Q657,,,,,,,
Q65129655,President of the National Assembly of Chad,,,,,,,,,List of presidents of the National Assembly of Chad
